company,served_airports_pr_period,neigh_airports_pr_period,pair,airport_type,population,megapolis,tourist,distance_km,distance_km_squared,entry,entry_2
SDM,4,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
HZ,2,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
AUL,0,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
5N,0,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
RT,0,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
SHU,0,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
WZ,2,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
DP,4,1.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
7R,2,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
DRU,0,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
KAR,0,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
U6,6,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
KZN,0,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
RSJ,0,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
S7,22,9.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
Y7,4,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
R3,4,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
UVT,0,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
N4,5,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
FV,11,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
RSD,2,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
UT,13,3.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,1.0,1
SU,26,2.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
NWS,3,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
YC,4,1.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
A4,4,0.0,KJA_OVB,2,1326.5681286688596,2,0,635.0047098283449,403230.98150418047,0.0,0
AFL,9,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
SDM,4,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
HZ,2,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
AUL,0,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
5N,0,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
RT,0,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
SHU,0,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
WZ,2,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
DP,4,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
7R,2,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
DRU,0,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
KAR,0,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
U6,6,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
KZN,0,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
RSJ,0,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
S7,22,1.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
Y7,4,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
R3,4,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
UVT,0,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
N4,5,1.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
FV,11,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
RSD,2,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
UT,13,2.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
SU,26,2.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
NWS,3,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
YC,4,1.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
A4,4,0.0,CEK_KJA,1,1145.1558845851512,2,0,1932.445632685153,3734346.1232839213,0.0,0
AFL,9,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
SDM,4,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
HZ,2,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
AUL,0,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
5N,0,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
RT,0,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
SHU,0,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
WZ,2,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
DP,4,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
7R,2,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
DRU,0,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
KAR,0,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
U6,6,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
KZN,0,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
RSJ,0,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
S7,22,1.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
Y7,4,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
R3,4,1.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
UVT,0,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
N4,5,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
FV,11,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
RSD,2,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
UT,13,2.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
SU,26,1.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
NWS,3,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
YC,4,1.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
A4,4,0.0,KHV_KJA,1,821.1199668745122,1,0,2977.380273888902,8864793.295342755,0.0,0
AFL,9,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
SDM,4,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
HZ,2,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
AUL,0,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
5N,0,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
RT,0,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
SHU,0,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
WZ,2,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
DP,4,1.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
7R,2,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
DRU,0,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
KAR,0,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
U6,6,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
KZN,0,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
RSJ,0,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
S7,22,8.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,1.0,0
Y7,4,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
R3,4,3.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
UVT,0,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
N4,5,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
FV,11,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
RSD,2,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
UT,13,1.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
SU,26,2.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
NWS,3,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
YC,4,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
A4,4,0.0,OVB_YKS,1,709.4053848118155,1,0,2785.8935291772927,7761202.755911911,0.0,0
AFL,9,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
SDM,4,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
HZ,2,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
AUL,0,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
5N,0,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
RT,0,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
SHU,0,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
WZ,2,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
DP,4,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
7R,2,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
DRU,0,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
KAR,0,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
U6,6,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
KZN,0,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
RSJ,0,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
S7,22,2.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
Y7,4,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
R3,4,3.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
UVT,0,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
N4,5,1.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
FV,11,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
RSD,2,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
UT,13,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
SU,26,2.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
NWS,3,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
YC,4,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
A4,4,0.0,CEK_YKS,0,612.3920313002121,1,0,3837.18026396754,14723952.378182001,0.0,0
AFL,9,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
SDM,4,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
HZ,2,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
AUL,0,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
5N,0,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
RT,0,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
SHU,0,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
WZ,2,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
DP,4,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
7R,2,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
DRU,0,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
KAR,0,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
U6,6,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
KZN,0,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
RSJ,0,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
S7,22,2.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
Y7,4,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
R3,4,2.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
UVT,0,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
N4,5,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
FV,11,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
RSD,2,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
UT,13,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
SU,26,1.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
NWS,3,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
YC,4,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
A4,4,0.0,KHV_YKS,0,439.1081871247677,0,0,1547.5027360115264,2394764.71796316,0.0,0
AFL,9,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
SDM,4,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
HZ,2,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
AUL,0,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
5N,0,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
RT,0,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
SHU,0,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
WZ,2,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
DP,4,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
7R,2,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
DRU,0,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
KAR,0,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
U6,6,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
KZN,0,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
RSJ,0,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
S7,22,3.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
Y7,4,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
R3,4,3.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
UVT,0,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
N4,5,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
FV,11,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
RSD,2,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
UT,13,2.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
SU,26,2.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
NWS,3,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
YC,4,1.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
A4,4,0.0,KJA_YKS,1,583.431229880609,1,0,2198.790890652719,4834681.380817378,0.0,0
AFL,9,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
SDM,4,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
HZ,2,1.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
AUL,0,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
5N,0,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
RT,0,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
SHU,0,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
WZ,2,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
DP,4,1.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
7R,2,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
DRU,0,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
KAR,0,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
U6,6,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
KZN,0,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
RSJ,0,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
S7,22,7.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,1.0,0
Y7,4,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
R3,4,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
UVT,0,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
N4,5,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
FV,11,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
RSD,2,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
UT,13,1.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
SU,26,3.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
NWS,3,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
YC,4,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
A4,4,0.0,OVB_VVO,1,987.8587955775865,1,0,3741.5973695924263,13999550.876140963,0.0,0
AFL,9,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
SDM,4,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
HZ,2,1.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
AUL,0,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
5N,0,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
RT,0,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
SHU,0,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
WZ,2,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
DP,4,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
7R,2,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
DRU,0,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
KAR,0,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
U6,6,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
KZN,0,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
RSJ,0,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
S7,22,1.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
Y7,4,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
R3,4,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
UVT,0,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
N4,5,1.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
FV,11,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
RSD,2,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
UT,13,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
SU,26,3.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
NWS,3,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
YC,4,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
A4,4,0.0,CEK_VVO,0,852.7660875058294,1,0,5064.025966402155,25644358.98839528,0.0,0
AFL,9,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
SDM,4,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
HZ,2,1.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
AUL,0,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
5N,0,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
RT,0,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
SHU,0,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
WZ,2,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
DP,4,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
7R,2,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
DRU,0,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
KAR,0,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
U6,6,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
KZN,0,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
RSJ,0,0.0,KHV_VVO,0,611.4654528262411,0,0,616.7922340454286,380432.65997875074,0.0,0
